fold,group_type,train_len,val_len,train_perc,val_perc,train_active_perc,train_inactive_perc,val_active_perc,val_inactive_perc,test_active_perc,test_inactive_perc,num_leaking_uniprot,num_leaking_smiles,disabled_embeddings,val_loss,val_acc,val_f1_score,val_hp_metric,val_opt_score,val_precision,val_recall,val_roc_auc,test_loss,test_acc,test_f1_score,test_hp_metric,test_opt_score,test_precision,test_recall,test_roc_auc,hparam_hidden_dim,hparam_batch_size,hparam_learning_rate,hparam_dropout,hparam_join_embeddings,hparam_smote_k_neighbors,train_unique_groups,val_unique_groups
0,random,1297,325,0.7996300863131935,0.2003699136868064,0.5065535851966075,0.49344641480339246,0.5076923076923077,0.49230769230769234,0.5333333333333333,0.4666666666666667,60,154,,0.4779752790927887,0.7938461303710938,0.803519070148468,0.7938461303710938,1.597365140914917,0.7784090638160706,0.8303030133247375,0.8525378704071045,0.7571558356285095,0.6000000238418579,0.5,0.6000000238418579,1.100000023841858,0.75,0.375,0.6428571343421936,256,32,8.754730922153676e-05,0.37472256551941574,sum,10,,
0,random,1297,325,0.7996300863131935,0.2003699136868064,0.5065535851966075,0.49344641480339246,0.5076923076923077,0.49230769230769234,0.5333333333333333,0.4666666666666667,60,154,disabled smiles,0.5329858064651489,0.7046154141426086,0.686274528503418,0.7046154141426086,1.3908898830413818,0.7446808218955994,0.6363636255264282,0.8123674392700195,0.6831188797950745,0.7333333492279053,0.7142857313156128,0.7333333492279053,1.447619080543518,0.8333333134651184,0.625,0.8035714030265808,256,32,8.754730922153676e-05,0.37472256551941574,sum,10,,
0,random,1297,325,0.7996300863131935,0.2003699136868064,0.5065535851966075,0.49344641480339246,0.5076923076923077,0.49230769230769234,0.5333333333333333,0.4666666666666667,60,154,disabled poi,0.521600604057312,0.7815384864807129,0.7905604839324951,0.7815384864807129,1.572098970413208,0.7701149582862854,0.8121212124824524,0.8405492305755615,0.808697521686554,0.6000000238418579,0.625,0.6000000238418579,1.225000023841858,0.625,0.625,0.6964285373687744,256,32,8.754730922153676e-05,0.37472256551941574,sum,10,,
0,random,1297,325,0.7996300863131935,0.2003699136868064,0.5065535851966075,0.49344641480339246,0.5076923076923077,0.49230769230769234,0.5333333333333333,0.4666666666666667,60,154,disabled e3,0.4737321138381958,0.8092307448387146,0.8154761791229248,0.8092307448387146,1.6247069835662842,0.8011695742607117,0.8303030133247375,0.8609848022460938,0.755362868309021,0.6666666865348816,0.6153846383094788,0.6666666865348816,1.2820513248443604,0.800000011920929,0.5,0.6428571939468384,256,32,8.754730922153676e-05,0.37472256551941574,sum,10,,
0,random,1297,325,0.7996300863131935,0.2003699136868064,0.5065535851966075,0.49344641480339246,0.5076923076923077,0.49230769230769234,0.5333333333333333,0.4666666666666667,60,154,disabled cell,0.5050201416015625,0.7599999904632568,0.7636363506317139,0.7599999904632568,1.5236363410949707,0.7636363506317139,0.7636363506317139,0.8464962244033813,0.7608624696731567,0.6666666865348816,0.6666666865348816,0.6666666865348816,1.3333333730697632,0.7142857313156128,0.625,0.6428571343421936,256,32,8.754730922153676e-05,0.37472256551941574,sum,10,,
0,random,1297,325,0.7996300863131935,0.2003699136868064,0.5065535851966075,0.49344641480339246,0.5076923076923077,0.49230769230769234,0.5333333333333333,0.4666666666666667,60,154,disabled poi e3 smiles,0.613924503326416,0.6738461256027222,0.7055555582046509,0.6738461256027222,1.379401683807373,0.6512820720672607,0.7696969509124756,0.7204924821853638,0.6936572790145874,0.46666666865348816,0.5555555820465088,0.46666666865348816,1.0222222805023193,0.5,0.625,0.6339285373687744,256,32,8.754730922153676e-05,0.37472256551941574,sum,10,,
0,random,1297,325,0.7996300863131935,0.2003699136868064,0.5065535851966075,0.49344641480339246,0.5076923076923077,0.49230769230769234,0.5333333333333333,0.4666666666666667,60,154,disabled poi e3 cell,0.5270749926567078,0.766153872013092,0.7777777910232544,0.766153872013092,1.5439317226409912,0.7514124512672424,0.8060606122016907,0.8322348594665527,0.8978579640388489,0.6000000238418579,0.5714285969734192,0.6000000238418579,1.1714286804199219,0.6666666865348816,0.5,0.5357142686843872,256,32,8.754730922153676e-05,0.37472256551941574,sum,10,,
1,random,1297,325,0.7996300863131935,0.2003699136868064,0.5065535851966075,0.49344641480339246,0.5076923076923077,0.49230769230769234,0.5333333333333333,0.4666666666666667,61,169,,0.4796692430973053,0.818461537361145,0.8269794583320618,0.818461537361145,1.6454410552978516,0.8011363744735718,0.8545454740524292,0.8714962005615234,0.844270646572113,0.6000000238418579,0.625,0.6000000238418579,1.225000023841858,0.625,0.625,0.625,256,16,0.00011260470753032522,0.35464071804416036,concat,5,,
1,random,1297,325,0.7996300863131935,0.2003699136868064,0.5065535851966075,0.49344641480339246,0.5076923076923077,0.49230769230769234,0.5333333333333333,0.4666666666666667,61,169,disabled smiles,0.5189847350120544,0.7076923251152039,0.7382920384407043,0.7076923251152039,1.4459843635559082,0.6767676472663879,0.8121212124824524,0.7940341234207153,0.6580257415771484,0.6666666865348816,0.6153846383094788,0.6666666865348816,1.2820513248443604,0.800000011920929,0.5,0.7857142686843872,256,16,0.00011260470753032522,0.35464071804416036,concat,5,,
1,random,1297,325,0.7996300863131935,0.2003699136868064,0.5065535851966075,0.49344641480339246,0.5076923076923077,0.49230769230769234,0.5333333333333333,0.4666666666666667,61,169,disabled poi,0.4950762093067169,0.7815384864807129,0.7687296271324158,0.7815384864807129,1.5502681732177734,0.8309859037399292,0.7151514887809753,0.8669508099555969,1.0465905666351318,0.5333333611488342,0.3636363744735718,0.5333333611488342,0.896969735622406,0.6666666865348816,0.25,0.5535714626312256,256,16,0.00011260470753032522,0.35464071804416036,concat,5,,
