fold,group_type,train_len,val_len,train_perc,val_perc,train_active_perc,train_inactive_perc,val_active_perc,val_inactive_perc,test_active_perc,test_inactive_perc,num_leaking_uniprot,num_leaking_smiles,disabled_embeddings,val_loss,val_acc,val_f1_score,val_hp_metric,val_opt_score,val_precision,val_recall,val_roc_auc,test_loss,test_acc,test_f1_score,test_hp_metric,test_opt_score,test_precision,test_recall,test_roc_auc,hparam_hidden_dim,hparam_batch_size,hparam_learning_rate,hparam_dropout,hparam_join_embeddings,hparam_smote_k_neighbors,train_unique_groups,val_unique_groups
1,random,1297,325,0.7996300863131935,0.2003699136868064,0.5065535851966075,0.49344641480339246,0.5076923076923077,0.49230769230769234,0.5333333333333333,0.4666666666666667,61,169,disabled e3,0.4867260754108429,0.7507692575454712,0.7624633312225342,0.7507692575454712,1.5132325887680054,0.7386363744735718,0.7878788113594055,0.8374053239822388,0.7647457122802734,0.5333333611488342,0.4615384638309479,0.5333333611488342,0.9948718547821045,0.6000000238418579,0.375,0.6785714626312256,768,8,4.363415269628358e-05,0.11144120117953832,concat,5,,
1,random,1297,325,0.7996300863131935,0.2003699136868064,0.5065535851966075,0.49344641480339246,0.5076923076923077,0.49230769230769234,0.5333333333333333,0.4666666666666667,61,169,disabled cell,0.5069183111190796,0.7292307615280151,0.7317073345184326,0.7292307615280151,1.4609380960464478,0.7361963391304016,0.7272727489471436,0.8246970176696777,0.7863703370094299,0.6000000238418579,0.5,0.6000000238418579,1.100000023841858,0.75,0.375,0.6607142686843872,768,8,4.363415269628358e-05,0.11144120117953832,concat,5,,
1,random,1297,325,0.7996300863131935,0.2003699136868064,0.5065535851966075,0.49344641480339246,0.5076923076923077,0.49230769230769234,0.5333333333333333,0.4666666666666667,61,169,disabled poi e3 smiles,0.5972681045532227,0.6769230961799622,0.6769230961799622,0.6769230961799622,1.3538461923599243,0.6875,0.6666666865348816,0.7443939447402954,0.6814624667167664,0.5333333611488342,0.5882353186607361,0.5333333611488342,1.1215686798095703,0.5555555820465088,0.625,0.6517857313156128,768,8,4.363415269628358e-05,0.11144120117953832,concat,5,,
1,random,1297,325,0.7996300863131935,0.2003699136868064,0.5065535851966075,0.49344641480339246,0.5076923076923077,0.49230769230769234,0.5333333333333333,0.4666666666666667,61,169,disabled poi e3 cell,0.5828437805175781,0.7015384435653687,0.7204610705375671,0.7015384435653687,1.421999454498291,0.6868131756782532,0.7575757503509521,0.7646401524543762,0.7006523013114929,0.6000000238418579,0.625,0.6000000238418579,1.225000023841858,0.625,0.625,0.5892857313156128,768,8,4.363415269628358e-05,0.11144120117953832,concat,5,,
2,random,1298,324,0.8002466091245376,0.1997533908754624,0.5069337442218799,0.4930662557781202,0.5061728395061729,0.49382716049382713,0.5333333333333333,0.4666666666666667,59,155,,0.41145554184913635,0.8271604776382446,0.8303030133247375,0.8271604776382446,1.657463550567627,0.8253012299537659,0.8353658318519592,0.8987804651260376,0.7613025903701782,0.6666666865348816,0.6666666865348816,0.6666666865348816,1.3333333730697632,0.7142857313156128,0.625,0.7321428060531616,768,16,0.00012389351646136998,0.44349307994898846,concat,8,,
2,random,1298,324,0.8002466091245376,0.1997533908754624,0.5069337442218799,0.4930662557781202,0.5061728395061729,0.49382716049382713,0.5333333333333333,0.4666666666666667,59,155,disabled smiles,0.5532544255256653,0.6913580298423767,0.6894409656524658,0.6913580298423767,1.3807990550994873,0.702531635761261,0.6768292784690857,0.7775533199310303,0.6568361520767212,0.7333333492279053,0.7142857313156128,0.7333333492279053,1.447619080543518,0.8333333134651184,0.625,0.7857142686843872,768,16,0.00012389351646136998,0.44349307994898846,concat,8,,
2,random,1298,324,0.8002466091245376,0.1997533908754624,0.5069337442218799,0.4930662557781202,0.5061728395061729,0.49382716049382713,0.5333333333333333,0.4666666666666667,59,155,disabled poi,0.5401307344436646,0.7222222089767456,0.7383720874786377,0.7222222089767456,1.4605942964553833,0.7055555582046509,0.7743902206420898,0.8021341562271118,0.6462047696113586,0.6666666865348816,0.7368420958518982,0.6666666865348816,1.4035087823867798,0.6363636255264282,0.875,0.625,768,16,0.00012389351646136998,0.44349307994898846,concat,8,,
2,random,1298,324,0.8002466091245376,0.1997533908754624,0.5069337442218799,0.4930662557781202,0.5061728395061729,0.49382716049382713,0.5333333333333333,0.4666666666666667,59,155,disabled e3,0.48140838742256165,0.7808641791343689,0.798866868019104,0.7808641791343689,1.5797309875488281,0.7460317611694336,0.8597561120986938,0.8565167188644409,0.7080538868904114,0.6000000238418579,0.5714285969734192,0.6000000238418579,1.1714286804199219,0.6666666865348816,0.5,0.7142857313156128,768,16,0.00012389351646136998,0.44349307994898846,concat,8,,
2,random,1298,324,0.8002466091245376,0.1997533908754624,0.5069337442218799,0.4930662557781202,0.5061728395061729,0.49382716049382713,0.5333333333333333,0.4666666666666667,59,155,disabled cell,0.5144747495651245,0.7345678806304932,0.7152317762374878,0.7345678806304932,1.449799656867981,0.782608687877655,0.6585366129875183,0.8338986039161682,0.8569839000701904,0.5333333611488342,0.3636363744735718,0.5333333611488342,0.896969735622406,0.6666666865348816,0.25,0.625,768,16,0.00012389351646136998,0.44349307994898846,concat,8,,
2,random,1298,324,0.8002466091245376,0.1997533908754624,0.5069337442218799,0.4930662557781202,0.5061728395061729,0.49382716049382713,0.5333333333333333,0.4666666666666667,59,155,disabled poi e3 smiles,0.6534557342529297,0.6388888955116272,0.6285714507102966,0.6388888955116272,1.2674603462219238,0.6556291580200195,0.6036585569381714,0.6788872480392456,0.6995866894721985,0.46666666865348816,0.5555555820465088,0.46666666865348816,1.0222222805023193,0.5,0.625,0.5892857313156128,768,16,0.00012389351646136998,0.44349307994898846,concat,8,,
2,random,1298,324,0.8002466091245376,0.1997533908754624,0.5069337442218799,0.4930662557781202,0.5061728395061729,0.49382716049382713,0.5333333333333333,0.4666666666666667,59,155,disabled poi e3 cell,0.5595309138298035,0.6913580298423767,0.7340425252914429,0.6913580298423767,1.4254004955291748,0.650943398475647,0.8414633870124817,0.8058498501777649,0.6260077953338623,0.6666666865348816,0.7058823704719543,0.6666666865348816,1.372549057006836,0.6666666865348816,0.75,0.7321428060531616,768,16,0.00012389351646136998,0.44349307994898846,concat,8,,
3,random,1298,324,0.8002466091245376,0.1997533908754624,0.5069337442218799,0.4930662557781202,0.5061728395061729,0.49382716049382713,0.5333333333333333,0.4666666666666667,62,150,,0.4408411681652069,0.8024691343307495,0.8128654956817627,0.8024691343307495,1.6153346300125122,0.7808988690376282,0.8475610017776489,0.8985518217086792,1.1903870105743408,0.7333333492279053,0.75,0.7333333492279053,1.4833333492279053,0.75,0.75,0.7142857313156128,768,32,0.0003494929664720072,0.1701656196182082,concat,11,,
3,random,1298,324,0.8002466091245376,0.1997533908754624,0.5069337442218799,0.4930662557781202,0.5061728395061729,0.49382716049382713,0.5333333333333333,0.4666666666666667,62,150,disabled smiles,0.5397360324859619,0.7067901492118835,0.7382920384407043,0.7067901492118835,1.445082187652588,0.6733668446540833,0.8170731663703918,0.7916158437728882,0.6888829469680786,0.7333333492279053,0.7142857313156128,0.7333333492279053,1.447619080543518,0.8333333134651184,0.625,0.7857142686843872,768,32,0.0003494929664720072,0.1701656196182082,concat,11,,
3,random,1298,324,0.8002466091245376,0.1997533908754624,0.5069337442218799,0.4930662557781202,0.5061728395061729,0.49382716049382713,0.5333333333333333,0.4666666666666667,62,150,disabled poi,0.5014042258262634,0.7592592835426331,0.7719298005104065,0.7592592835426331,1.5311890840530396,0.7415730357170105,0.8048780560493469,0.8396341800689697,0.6043234467506409,0.7333333492279053,0.7777777910232544,0.7333333492279053,1.5111111402511597,0.699999988079071,0.875,0.7142857313156128,768,32,0.0003494929664720072,0.1701656196182082,concat,11,,
3,random,1298,324,0.8002466091245376,0.1997533908754624,0.5069337442218799,0.4930662557781202,0.5061728395061729,0.49382716049382713,0.5333333333333333,0.4666666666666667,62,150,disabled e3,0.4935905635356903,0.7561728358268738,0.7476038336753845,0.7561728358268738,1.5037766695022583,0.7852349281311035,0.7134146094322205,0.8431402444839478,0.7629181742668152,0.6000000238418579,0.5,0.6000000238418579,1.100000023841858,0.75,0.375,0.7321428060531616,768,32,0.0003494929664720072,0.1701656196182082,concat,11,,
3,random,1298,324,0.8002466091245376,0.1997533908754624,0.5069337442218799,0.4930662557781202,0.5061728395061729,0.49382716049382713,0.5333333333333333,0.4666666666666667,62,150,disabled cell,0.5103902220726013,0.7469135522842407,0.7709497213363647,0.7469135522842407,1.5178632736206055,0.7113401889801025,0.8414633870124817,0.8246760368347168,0.6878737807273865,0.6000000238418579,0.5714285969734192,0.6000000238418579,1.1714286804199219,0.6666666865348816,0.5,0.75,768,32,0.0003494929664720072,0.1701656196182082,concat,11,,
3,random,1298,324,0.8002466091245376,0.1997533908754624,0.5069337442218799,0.4930662557781202,0.5061728395061729,0.49382716049382713,0.5333333333333333,0.4666666666666667,62,150,disabled poi e3 smiles,0.5856629014015198,0.6851851940155029,0.6946107745170593,0.6851851940155029,1.379796028137207,0.6823529601097107,0.707317054271698,0.7586890459060669,0.6770604252815247,0.46666666865348816,0.5555555820465088,0.46666666865348816,1.0222222805023193,0.5,0.625,0.6339285373687744,768,32,0.0003494929664720072,0.1701656196182082,concat,11,,
3,random,1298,324,0.8002466091245376,0.1997533908754624,0.5069337442218799,0.4930662557781202,0.5061728395061729,0.49382716049382713,0.5333333333333333,0.4666666666666667,62,150,disabled poi e3 cell,0.5646131634712219,0.6728395223617554,0.6971428394317627,0.6728395223617554,1.369982361793518,0.6559139490127563,0.7439024448394775,0.7830983400344849,0.6919853687286377,0.6666666865348816,0.7058823704719543,0.6666666865348816,1.372549057006836,0.6666666865348816,0.75,0.6428571939468384,768,32,0.0003494929664720072,0.1701656196182082,concat,11,,
4,random,1298,324,0.8002466091245376,0.1997533908754624,0.5069337442218799,0.4930662557781202,0.5061728395061729,0.49382716049382713,0.5333333333333333,0.4666666666666667,56,149,,0.713790774345398,0.7160493731498718,0.7676767706871033,0.7160493731498718,1.483726143836975,0.6551724076271057,0.9268292784690857,0.8432927131652832,1.1610974073410034,0.6666666865348816,0.7058823704719543,0.6666666865348816,1.372549057006836,0.6666666865348816,0.75,0.6428571343421936,768,32,0.00033628883723254893,0.20428587535736228,concat,3,,
4,random,1298,324,0.8002466091245376,0.1997533908754624,0.5069337442218799,0.4930662557781202,0.5061728395061729,0.49382716049382713,0.5333333333333333,0.4666666666666667,56,149,disabled smiles,0.5875008702278137,0.6419752836227417,0.658823549747467,0.6419752836227417,1.3007988929748535,0.6363636255264282,0.6829268336296082,0.7337080836296082,0.7043642401695251,0.6666666865348816,0.6666666865348816,0.6666666865348816,1.3333333730697632,0.7142857313156128,0.625,0.7857142686843872,768,32,0.00033628883723254893,0.20428587535736228,concat,3,,
4,random,1298,324,0.8002466091245376,0.1997533908754624,0.5069337442218799,0.4930662557781202,0.5061728395061729,0.49382716049382713,0.5333333333333333,0.4666666666666667,56,149,disabled poi,0.5988944172859192,0.6759259104728699,0.7042253613471985,0.6759259104728699,1.3801512718200684,0.6544502377510071,0.7621951103210449,0.7591654062271118,0.6572862267494202,0.6000000238418579,0.699999988079071,0.6000000238418579,1.2999999523162842,0.5833333134651184,0.875,0.7142857313156128,768,32,0.00033628883723254893,0.20428587535736228,concat,3,,
4,random,1298,324,0.8002466091245376,0.1997533908754624,0.5069337442218799,0.4930662557781202,0.5061728395061729,0.49382716049382713,0.5333333333333333,0.4666666666666667,56,149,disabled e3,0.5713839530944824,0.6975308656692505,0.7379679083824158,0.6975308656692505,1.4354987144470215,0.6571428775787354,0.8414633870124817,0.7863566875457764,0.6891523599624634,0.6000000238418579,0.5714285969734192,0.6000000238418579,1.1714286804199219,0.6666666865348816,0.5,0.6607142686843872,768,32,0.00033628883723254893,0.20428587535736228,concat,3,,
4,random,1298,324,0.8002466091245376,0.1997533908754624,0.5069337442218799,0.4930662557781202,0.5061728395061729,0.49382716049382713,0.5333333333333333,0.4666666666666667,56,149,disabled cell,0.5920383334159851,0.6820987462997437,0.6360424160957336,0.6820987462997437,1.318141222000122,0.756302535533905,0.5487805008888245,0.7759527564048767,0.8513121008872986,0.6000000238418579,0.5,0.6000000238418579,1.100000023841858,0.75,0.375,0.6071428656578064,768,32,0.00033628883723254893,0.20428587535736228,concat,3,,
4,random,1298,324,0.8002466091245376,0.1997533908754624,0.5069337442218799,0.4930662557781202,0.5061728395061729,0.49382716049382713,0.5333333333333333,0.4666666666666667,56,149,disabled poi e3 smiles,0.6441828608512878,0.6265432238578796,0.6492753624916077,0.6265432238578796,1.2758185863494873,0.6187845468521118,0.6829268336296082,0.6867759227752686,0.6747723817825317,0.46666666865348816,0.5555555820465088,0.46666666865348816,1.0222222805023193,0.5,0.625,0.6160714626312256,768,32,0.00033628883723254893,0.20428587535736228,concat,3,,
4,random,1298,324,0.8002466091245376,0.1997533908754624,0.5069337442218799,0.4930662557781202,0.5061728395061729,0.49382716049382713,0.5333333333333333,0.4666666666666667,56,149,disabled poi e3 cell,0.62989342212677,0.645061731338501,0.6075085401535034,0.645061731338501,1.2525702714920044,0.6899224519729614,0.542682945728302,0.7136433124542236,0.6501806378364563,0.6666666865348816,0.6153846383094788,0.6666666865348816,1.2820513248443604,0.800000011920929,0.5,0.6964285373687744,768,32,0.00033628883723254893,0.20428587535736228,concat,3,,
0,uniprot,1037,585,0.6393341553637485,0.36066584463625156,0.5255544840887174,0.47444551591128253,0.4735042735042735,0.5264957264957265,0.5333333333333333,0.4666666666666667,0,104,,0.6808456182479858,0.5931624174118042,0.6020066738128662,0.5931624174118042,1.1951690912246704,0.5607476830482483,0.6498194932937622,0.6346230506896973,0.6990493535995483,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.800000011920929,0.4285714328289032,0.375,0.4464285671710968,768,16,1.2081603988758057e-05,0.6346490265963785,concat,15,66.0,21.0
0,uniprot,1037,585,0.6393341553637485,0.36066584463625156,0.5255544840887174,0.47444551591128253,0.4735042735042735,0.5264957264957265,0.5333333333333333,0.4666666666666667,0,104,disabled smiles,0.7657451629638672,0.5846154093742371,0.49896907806396484,0.5846154093742371,1.0835845470428467,0.5817307829856873,0.4368230998516083,0.6293485164642334,0.7018308043479919,0.7333333492279053,0.7142857313156128,0.7333333492279053,1.447619080543518,0.8333333134651184,0.625,0.7142857313156128,768,16,1.2081603988758057e-05,0.6346490265963785,concat,15,66.0,21.0
0,uniprot,1037,585,0.6393341553637485,0.36066584463625156,0.5255544840887174,0.47444551591128253,0.4735042735042735,0.5264957264957265,0.5333333333333333,0.4666666666666667,0,104,disabled poi,0.8514882922172546,0.5623931884765625,0.4920634925365448,0.5623931884765625,1.0544567108154297,0.5462555289268494,0.4476534426212311,0.5529091954231262,0.7407769560813904,0.46666666865348816,0.4285714328289032,0.46666666865348816,0.8952381014823914,0.5,0.375,0.5892857313156128,768,16,1.2081603988758057e-05,0.6346490265963785,concat,15,66.0,21.0
0,uniprot,1037,585,0.6393341553637485,0.36066584463625156,0.5255544840887174,0.47444551591128253,0.4735042735042735,0.5264957264957265,0.5333333333333333,0.4666666666666667,0,104,disabled e3,0.7533477544784546,0.5658119916915894,0.5665528774261475,0.5658119916915894,1.1323648691177368,0.53721684217453,0.5992779731750488,0.6168303489685059,0.7795660495758057,0.5333333611488342,0.4615384638309479,0.5333333611488342,0.9948718547821045,0.6000000238418579,0.375,0.6071428656578064,768,16,1.2081603988758057e-05,0.6346490265963785,concat,15,66.0,21.0
0,uniprot,1037,585,0.6393341553637485,0.36066584463625156,0.5255544840887174,0.47444551591128253,0.4735042735042735,0.5264957264957265,0.5333333333333333,0.4666666666666667,0,104,disabled cell,0.7547990083694458,0.5692307949066162,0.5785953402519226,0.5692307949066162,1.1478261947631836,0.5389407873153687,0.6245487332344055,0.617516040802002,0.7777549028396606,0.5333333611488342,0.4615384638309479,0.5333333611488342,0.9948718547821045,0.6000000238418579,0.375,0.6964285373687744,768,16,1.2081603988758057e-05,0.6346490265963785,concat,15,66.0,21.0
0,uniprot,1037,585,0.6393341553637485,0.36066584463625156,0.5255544840887174,0.47444551591128253,0.4735042735042735,0.5264957264957265,0.5333333333333333,0.4666666666666667,0,104,disabled poi e3 smiles,0.7244386076927185,0.6051282286643982,0.4000000059604645,0.6051282286643982,1.005128264427185,0.7129629850387573,0.2779783308506012,0.5943843722343445,0.6999920606613159,0.5333333611488342,0.4615384638309479,0.5333333611488342,0.9948718547821045,0.6000000238418579,0.375,0.5803571343421936,768,16,1.2081603988758057e-05,0.6346490265963785,concat,15,66.0,21.0
0,uniprot,1037,585,0.6393341553637485,0.36066584463625156,0.5255544840887174,0.47444551591128253,0.4735042735042735,0.5264957264957265,0.5333333333333333,0.4666666666666667,0,104,disabled poi e3 cell,0.8745383620262146,0.5145299434661865,0.6109589338302612,0.5145299434661865,1.1254888772964478,0.4922737181186676,0.8050541281700134,0.5528212785720825,0.8036391735076904,0.5333333611488342,0.6315789222717285,0.5333333611488342,1.164912223815918,0.5454545617103577,0.75,0.5357142686843872,768,16,1.2081603988758057e-05,0.6346490265963785,concat,15,66.0,21.0
1,uniprot,1259,363,0.7762022194821209,0.22379778051787916,0.5250198570293884,0.4749801429706116,0.44352617079889806,0.5564738292011019,0.5333333333333333,0.4666666666666667,0,17,,0.817398190498352,0.6170799136161804,0.6890380382537842,0.6170799136161804,1.3061180114746094,0.5384615659713745,0.95652174949646,0.7225262522697449,0.6678908467292786,0.6666666865348816,0.6666666865348816,0.6666666865348816,1.3333333730697632,0.7142857313156128,0.625,0.6607142686843872,512,32,5.1565738326173805e-05,0.23595514735588716,concat,7,73.0,14.0
1,uniprot,1259,363,0.7762022194821209,0.22379778051787916,0.5250198570293884,0.4749801429706116,0.44352617079889806,0.5564738292011019,0.5333333333333333,0.4666666666666667,0,17,disabled smiles,0.6477090120315552,0.7134986519813538,0.7412935495376587,0.7134986519813538,1.4547922611236572,0.6182572841644287,0.9254658222198486,0.7545199990272522,0.7250201106071472,0.6000000238418579,0.5714285969734192,0.6000000238418579,1.1714286804199219,0.6666666865348816,0.5,0.6964285373687744,512,32,5.1565738326173805e-05,0.23595514735588716,concat,7,73.0,14.0
1,uniprot,1259,363,0.7762022194821209,0.22379778051787916,0.5250198570293884,0.4749801429706116,0.44352617079889806,0.5564738292011019,0.5333333333333333,0.4666666666666667,0,17,disabled poi,0.8592435121536255,0.4876033067703247,0.5571428537368774,0.4876033067703247,1.0447461605072021,0.4517374634742737,0.7267080545425415,0.5501813888549805,0.5492943525314331,0.6666666865348816,0.6153846383094788,0.6666666865348816,1.2820513248443604,0.800000011920929,0.5,0.8214285373687744,512,32,5.1565738326173805e-05,0.23595514735588716,concat,7,73.0,14.0
1,uniprot,1259,363,0.7762022194821209,0.22379778051787916,0.5250198570293884,0.4749801429706116,0.44352617079889806,0.5564738292011019,0.5333333333333333,0.4666666666666667,0,17,disabled e3,0.6678435802459717,0.7190082669258118,0.7357512712478638,0.7190082669258118,1.4547595977783203,0.6311110854148865,0.8819875717163086,0.7436196804046631,0.7148652672767639,0.6000000238418579,0.5,0.6000000238418579,1.100000023841858,0.75,0.375,0.7142857313156128,512,32,5.1565738326173805e-05,0.23595514735588716,concat,7,73.0,14.0
1,uniprot,1259,363,0.7762022194821209,0.22379778051787916,0.5250198570293884,0.4749801429706116,0.44352617079889806,0.5564738292011019,0.5333333333333333,0.4666666666666667,0,17,disabled cell,0.7474579811096191,0.6308540105819702,0.6778846383094788,0.6308540105819702,1.3087387084960938,0.5529412031173706,0.8757764101028442,0.6971741914749146,0.6387401223182678,0.6666666865348816,0.6666666865348816,0.6666666865348816,1.3333333730697632,0.7142857313156128,0.625,0.6607142686843872,512,32,5.1565738326173805e-05,0.23595514735588716,concat,7,73.0,14.0
1,uniprot,1259,363,0.7762022194821209,0.22379778051787916,0.5250198570293884,0.4749801429706116,0.44352617079889806,0.5564738292011019,0.5333333333333333,0.4666666666666667,0,17,disabled poi e3 smiles,0.7709081768989563,0.6639118194580078,0.7095237970352173,0.6639118194580078,1.373435616493225,0.5752895474433899,0.9254658222198486,0.724032998085022,0.683657705783844,0.4000000059604645,0.5263158082962036,0.4000000059604645,0.9263157844543457,0.4545454680919647,0.625,0.5803571343421936,512,32,5.1565738326173805e-05,0.23595514735588716,concat,7,73.0,14.0
1,uniprot,1259,363,0.7762022194821209,0.22379778051787916,0.5250198570293884,0.4749801429706116,0.44352617079889806,0.5564738292011019,0.5333333333333333,0.4666666666666667,0,17,disabled poi e3 cell,0.9991732239723206,0.43526169657707214,0.5773195624351501,0.43526169657707214,1.0125812292099,0.43209877610206604,0.8695651888847351,0.4221603572368622,0.6001878380775452,0.6000000238418579,0.699999988079071,0.6000000238418579,1.2999999523162842,0.5833333134651184,0.875,0.7678571343421936,512,32,5.1565738326173805e-05,0.23595514735588716,concat,7,73.0,14.0
2,uniprot,1471,151,0.906905055487053,0.09309494451294698,0.4983004758667573,0.5016995241332427,0.5894039735099338,0.4105960264900662,0.5333333333333333,0.4666666666666667,0,4,,0.7781628370285034,0.5099337697029114,0.37288135290145874,0.5099337697029114,0.8828151226043701,0.7586206793785095,0.24719101190567017,0.6507792472839355,0.7317829728126526,0.6000000238418579,0.5,0.6000000238418579,1.100000023841858,0.75,0.375,0.75,512,16,2.609230449389315e-05,0.17515540793383313,concat,13,74.0,13.0
2,uniprot,1471,151,0.906905055487053,0.09309494451294698,0.4983004758667573,0.5016995241332427,0.5894039735099338,0.4105960264900662,0.5333333333333333,0.4666666666666667,0,4,disabled smiles,0.6774863004684448,0.5761589407920837,0.6483516693115234,0.5761589407920837,1.224510669708252,0.6344085931777954,0.6629213690757751,0.6108191609382629,0.6399433612823486,0.7333333492279053,0.7142857313156128,0.7333333492279053,1.447619080543518,0.8333333134651184,0.625,0.7321428060531616,512,16,2.609230449389315e-05,0.17515540793383313,concat,13,74.0,13.0
